Rule,Period,Signals,Count20,Mean20Pct,Median20Pct,Positive20Pct,BaselineMedian20Pct,MedianLift20Pct,Count60,Mean60Pct,Median60Pct,Positive60Pct,BaselineMedian60Pct,MedianLift60Pct,Count120,Mean120Pct,Median120Pct,Positive120Pct,BaselineMedian120Pct,MedianLift120Pct,Count252,Mean252Pct,Median252Pct,Positive252Pct,BaselineMedian252Pct,MedianLift252Pct
DD3_RSI35,Development,19,19,0.13127100876730566,1.8178290219467153,63.1578947368421,2.0525768739019457,-0.2347478519552304,19,6.12665564392737,6.40731385899409,73.68421052631578,5.808090184691483,0.5992236743026069,19,14.715404653807887,12.014190089136289,94.73684210526315,9.251863742368705,2.7623263467675834,19,28.621182102582925,20.713082502999146,100.0,18.5484494098076,2.164633093191547
DD3_RSI35,Validation,6,6,2.0444145533200104,3.4947207867932484,83.33333333333334,2.081415579089374,1.4133052077038744,6,2.9218946162175516,3.1818037716392022,66.66666666666666,5.75764046287317,-2.575836691233968,6,6.073439435961605,6.0959899418449925,83.33333333333334,13.776552975364108,-7.680563033519116,6,18.91185686670312,21.565427990000817,83.33333333333334,27.514059167119008,-5.948631177118191
DD3_RSI35,FinalOOS,6,6,2.175847610137864,2.1533890601190486,83.33333333333334,0.40569191388903914,1.7476971462300095,6,4.3966708891740485,4.631523001803406,66.66666666666666,0.742068109567029,3.889454892236377,4,10.285259477081187,10.293989513298719,100.0,1.527987764079819,8.7660017492189,4,7.747399288796525,8.094559933775924,100.0,6.4265911314855595,1.667968802290365
Drop5_2_RSI35,Development,16,16,-0.7240572959222209,0.9947004443809471,56.25,2.0525768739019457,-1.0578764295209986,16,4.8765824954745,5.777456226646594,75.0,5.808090184691483,-0.030633958044889553,16,12.886782314510892,11.129645131655973,93.75,9.251863742368705,1.877781389287268,16,25.85900910567912,20.630067217918945,100.0,18.5484494098076,2.0816178081113463
Drop5_2_RSI35,Validation,6,6,2.0444145533200104,3.4947207867932484,83.33333333333334,2.081415579089374,1.4133052077038744,6,2.9218946162175516,3.1818037716392022,66.66666666666666,5.75764046287317,-2.575836691233968,6,6.073439435961605,6.0959899418449925,83.33333333333334,13.776552975364108,-7.680563033519116,6,18.91185686670312,21.565427990000817,83.33333333333334,27.514059167119008,-5.948631177118191
Drop5_2_RSI35,FinalOOS,5,5,3.202613717374851,2.5012365636799982,100.0,0.40569191388903914,2.095544649790959,5,4.2481221986486855,2.958600285515267,60.0,0.742068109567029,2.216532175948238,3,10.349791106253026,10.496314437031762,100.0,1.527987764079819,8.968326672951942,3,9.244969076247035,8.533305847849103,100.0,6.4265911314855595,2.106714716363544
Daily1_DD2,Development,47,46,2.131875292071584,2.429097097437427,73.91304347826086,2.0525768739019457,0.3765202235354814,44,7.924418460931835,8.182234677167566,81.81818181818183,5.808090184691483,2.3741444924760824,44,14.050132577121467,11.274729757755942,90.9090909090909,9.251863742368705,2.022866015387237,42,30.069310130548608,20.613384239839515,97.61904761904762,18.5484494098076,2.064934830031916
Daily1_DD2,Validation,17,16,1.7165218467453627,1.8473847302642232,56.25,2.081415579089374,-0.2340308488251508,15,3.183493187764309,1.3534086678193669,66.66666666666666,5.75764046287317,-4.4042317950538035,14,7.036342129230942,6.371736395489069,85.71428571428571,13.776552975364108,-7.404816579875039,13,19.1779986380385,20.809781379898062,100.0,27.514059167119008,-6.704277787220946
Daily1_DD2,FinalOOS,12,12,0.4595316177539832,-0.2798698992500015,41.66666666666667,0.40569191388903914,-0.6855618131390406,11,1.7631338938462884,0.22650637821899355,54.54545454545454,0.742068109567029,-0.5155617313480354,8,3.896203150420767,4.065503892067435,62.5,1.527987764079819,2.5375161279876157,6,9.032778390512997,8.370925264934105,100.0,6.4265911314855595,1.944334133448545
Drop3_2_DD3,Development,27,26,0.7654617084534461,1.492172636427802,61.53846153846154,2.0525768739019457,-0.5604042374741436,24,7.290861586928461,7.303761514707718,87.5,5.808090184691483,1.4956713300162345,24,13.51599325351043,10.771500714354476,87.5,9.251863742368705,1.5196369719857703,24,30.198913013287505,19.953112347961298,100.0,18.5484494098076,1.4046629381536988
Drop3_2_DD3,Validation,11,10,1.2178209759997627,3.4011198319850555,60.0,2.081415579089374,1.3197042528956815,9,1.2724999772613408,-0.5538258231801985,44.44444444444444,5.75764046287317,-6.311466286053369,9,5.707784867748181,3.1597705407109933,66.66666666666666,13.776552975364108,-10.616782434653114,8,14.283981034787185,9.423187394661403,100.0,27.514059167119008,-18.090871772457604
Drop3_2_DD3,FinalOOS,6,6,2.7178008321386966,1.8685311925030312,83.33333333333334,0.40569191388903914,1.462839278613992,6,2.5553854674044936,1.1377679701577659,66.66666666666666,0.742068109567029,0.3956998605907369,4,5.704432936452647,6.349255658701381,75.0,1.527987764079819,4.8212678946215615,4,8.80478433888689,8.370925264934105,100.0,6.4265911314855595,1.944334133448545
