Strategy,Rule,Period,WaitDays,CoreFraction,Months,Contributed,FinalValue,GainPct,Units,WeightedAverageNAV,AverageDelayDays,SignalBuys,UnitLiftVsImmediatePct
Core50_Dip50_20,Drop3_2_DD3,Validation,20,0.5,32,320000.0,465475.370910393,45.46105340949782,5449.771880854928,58.71805407565065,15.6875,11,-0.28013687563760437
Core75_Dip25_20,Drop3_2_DD3,Validation,20,0.75,32,320000.0,466129.1865696189,45.6653708030059,5457.426735263106,58.6356932530717,15.6875,11,-0.14006843781876332
ImmediateSIP,Immediate,FinalOOS,0,1.0,25,250000.0,253895.42069291443,1.5581682771657723,2790.169948403612,89.60027690895201,0.0,0,0.0
WaitAll_5,DailyDrop_0.75,FinalOOS,5,0.0,25,250000.0,253693.69966987052,1.477479867948217,2787.953146166997,89.67152132513819,4.44,6,-0.07945043770123394
Core50_Dip50_5,DailyDrop_0.75,FinalOOS,5,0.5,25,250000.0,253794.56018139253,1.5178240725570058,2789.061547285305,89.63588496042121,4.44,6,-0.03972521885060587
Core75_Dip25_5,DailyDrop_0.75,FinalOOS,5,0.75,25,250000.0,253844.99043715338,1.5379961748613447,2789.6157478444575,89.61807739764001,4.44,6,-0.019862609425336242
WaitAll_10,DailyDrop_0.75,FinalOOS,10,0.0,25,250000.0,253593.50900936464,1.4374036037458682,2786.852106340082,89.70694908109783,7.24,13,-0.11891182705298098
Core50_Dip50_10,DailyDrop_0.75,FinalOOS,10,0.5,25,250000.0,253744.4648511396,1.4977859404558425,2788.511027371848,89.65358126470214,7.24,13,-0.059455913526462734
Core75_Dip25_10,DailyDrop_0.75,FinalOOS,10,0.75,25,250000.0,253819.942772027,1.5279771088107852,2789.3404878877295,89.62692116132308,7.24,13,-0.02972795676324802
WaitAll_15,DailyDrop_0.75,FinalOOS,15,0.0,25,250000.0,253413.81804136877,1.3655272165475019,2784.8774021979857,89.77055859000673,9.24,16,-0.18968544223102457
Core50_Dip50_15,DailyDrop_0.75,FinalOOS,15,0.5,25,250000.0,253654.6193671416,1.4618477468566482,2787.523675300799,89.68533692293134,9.24,16,-0.09484272111550673
Core75_Dip25_15,DailyDrop_0.75,FinalOOS,15,0.75,25,250000.0,253775.02003002798,1.5100080120111992,2788.846811852205,89.64278673806511,9.24,16,-0.04742136055777557
WaitAll_20,DailyDrop_0.75,FinalOOS,20,0.0,25,250000.0,253933.88535548237,1.5735541421929566,2790.5926537256682,89.5867046973802,10.48,17,0.015149805562852947
Core50_Dip50_20,DailyDrop_0.75,FinalOOS,20,0.5,25,250000.0,253914.6530241984,1.5658612096793645,2790.38130106464,89.59349028916414,10.48,17,0.007574902781404269
Core75_Dip25_20,DailyDrop_0.75,FinalOOS,20,0.75,25,250000.0,253905.03685855644,1.5620147434225684,2790.2756247341263,89.59688347054298,10.48,17,0.0037874513907132368
WaitAll_5,DailyDrop_1.00,FinalOOS,5,0.0,25,250000.0,254074.697798672,1.6298791194687912,2792.1401044290983,89.53705424861438,4.76,5,0.07061061017497039
Core50_Dip50_5,DailyDrop_1.00,FinalOOS,5,0.5,25,250000.0,253985.05924579318,1.5940236983172706,2791.1550264163548,89.5686544222455,4.76,5,0.03530530508746299
Core75_Dip25_5,DailyDrop_1.00,FinalOOS,5,0.75,25,250000.0,253940.23996935372,1.5760959877414882,2790.6624874099825,89.58446287498755,4.76,5,0.01765265254369819
WaitAll_10,DailyDrop_1.00,FinalOOS,10,0.0,25,250000.0,253587.65311902328,1.4350612476093039,2786.787753350938,89.70902060962146,7.92,11,-0.12121824531187153
Core50_Dip50_10,DailyDrop_1.00,FinalOOS,10,0.5,25,250000.0,253741.53690596888,1.4966147623875603,2788.4788508772754,89.65461578499985,7.92,11,-0.060609122655930214
Core75_Dip25_10,DailyDrop_1.00,FinalOOS,10,0.75,25,250000.0,253818.4787994416,1.527391519776633,2789.324399640443,89.62743811090104,7.92,11,-0.03030456132798731
WaitAll_15,DailyDrop_1.00,FinalOOS,15,0.0,25,250000.0,253545.98090377552,1.4183923615102012,2786.3297988027607,89.72376497118927,10.36,13,-0.13763138704323552
Core50_Dip50_15,DailyDrop_1.00,FinalOOS,15,0.5,25,250000.0,253720.70079834494,1.4882803193379868,2788.249873603186,89.66197842122779,10.36,13,-0.06881569352162886
Core75_Dip25_15,DailyDrop_1.00,FinalOOS,15,0.75,25,250000.0,253808.06074562966,1.5232242982518684,2789.2099110033987,89.63111704635534,10.36,13,-0.034407846760831085
WaitAll_20,DailyDrop_1.00,FinalOOS,20,0.0,25,250000.0,253933.38820763867,1.5733552830554665,2790.5871903464167,89.58688008919212,12.08,13,0.014953997445332767
Core50_Dip50_20,DailyDrop_1.00,FinalOOS,20,0.5,25,250000.0,253914.4044502765,1.565761780110586,2790.3785693750137,89.59357799826951,12.08,13,0.007476998722633077
Core75_Dip25_20,DailyDrop_1.00,FinalOOS,20,0.75,25,250000.0,253904.9125715955,1.5619650286381903,2790.2742588893134,89.59692732839606,12.08,13,0.0037384993613276407
WaitAll_5,DailyDrop_1.25,FinalOOS,5,0.0,25,250000.0,253999.3485569097,1.5997394227638795,2791.3120580254795,89.56361553385227,4.8,4,0.04093333535186705
Core50_Dip50_5,DailyDrop_1.25,FinalOOS,5,0.5,25,250000.0,253947.38462491203,1.5789538499648037,2790.7410032145453,89.58194247048894,4.8,4,0.020466667675922423
Core75_Dip25_5,DailyDrop_1.25,FinalOOS,5,0.75,25,250000.0,253921.40265891317,1.5685610635652658,2790.455475809078,89.59110875170434,4.8,4,0.010233333837939007
WaitAll_10,DailyDrop_1.25,FinalOOS,10,0.0,25,250000.0,253598.21564850517,1.4392862594020617,2786.9038296955173,89.70528417096966,8.52,6,-0.117058056265118
Core50_Dip50_10,DailyDrop_1.25,FinalOOS,10,0.5,25,250000.0,253746.81817070983,1.498727268283928,2788.536889049565,89.65274979209943,8.52,6,-0.0585290281325479
Core75_Dip25_10,DailyDrop_1.25,FinalOOS,10,0.75,25,250000.0,253821.11943181208,1.528447772724828,2789.353418726588,89.62650567031102,8.52,6,-0.029264514066285052
WaitAll_15,DailyDrop_1.25,FinalOOS,15,0.0,25,250000.0,253745.5546279476,1.498221851179049,2788.523003414944,89.6531962238932,12.04,7,-0.05902669081538914
Core50_Dip50_15,DailyDrop_1.25,FinalOOS,15,0.5,25,250000.0,253820.48766043107,1.528195064172433,2789.3464759092785,89.62672875498707,12.04,7,-0.029513345407683467
Core75_Dip25_15,DailyDrop_1.25,FinalOOS,15,0.75,25,250000.0,253857.95417667273,1.5431816706690915,2789.758212156445,89.61350087997533,12.04,7,-0.014756672703852836
WaitAll_20,DailyDrop_1.25,FinalOOS,20,0.0,25,250000.0,254369.197528371,1.747679011348402,2795.376493227985,89.4333913895478,14.68,7,0.18660314320106952
Core50_Dip50_20,DailyDrop_1.25,FinalOOS,20,0.5,25,250000.0,254132.30911064264,1.652923644257065,2792.7732208157977,89.51675636841449,14.68,7,0.09330157160050145
Core75_Dip25_20,DailyDrop_1.25,FinalOOS,20,0.75,25,250000.0,254013.8649017786,1.605545960711452,2791.4715846097056,89.55849716627303,14.68,7,0.046650785800284034
WaitAll_5,DailyDrop_1.50,FinalOOS,5,0.0,25,250000.0,254001.3038809992,1.6005215523996918,2791.333545953458,89.56292606536405,4.96,1,0.04170346507070821
Core50_Dip50_5,DailyDrop_1.50,FinalOOS,5,0.5,25,250000.0,253948.36228695678,1.5793449147827099,2790.7517471785345,89.58159759382087,4.96,1,0.020851732535343004
Core75_Dip25_5,DailyDrop_1.50,FinalOOS,5,0.75,25,250000.0,253921.89148993551,1.5687565959741967,2790.4608477910724,89.59093627774777,4.96,1,0.010425866267627093
WaitAll_10,DailyDrop_1.50,FinalOOS,10,0.0,25,250000.0,253320.76430333068,1.328305721332268,2783.854793193255,89.80353451310384,9.4,2,-0.22633586222841062
Core50_Dip50_10,DailyDrop_1.50,FinalOOS,10,0.5,25,250000.0,253608.09249812269,1.4432369992490646,2787.012370798435,89.70179056951189,9.4,2,-0.11316793111415535
Core75_Dip25_10,DailyDrop_1.50,FinalOOS,10,0.75,25,250000.0,253751.7565955185,1.5007026382074073,2788.591159601023,89.65100500274437,9.4,2,-0.05658396555709988
WaitAll_15,DailyDrop_1.50,FinalOOS,15,0.0,25,250000.0,253304.55346793908,1.3218213871756257,2783.6766450973787,89.8092817067316,13.72,3,-0.23272070971692704
Core50_Dip50_15,DailyDrop_1.50,FinalOOS,15,0.5,25,250000.0,253599.9870804268,1.4399948321707212,2786.923296750496,89.70465756682133,13.72,3,-0.11636035485844687
Core75_Dip25_15,DailyDrop_1.50,FinalOOS,15,0.75,25,250000.0,253747.7038866706,1.4990815546682468,2788.5466225770538,89.65243685578434,13.72,3,-0.058180177429234536
WaitAll_20,DailyDrop_1.50,FinalOOS,20,0.0,25,250000.0,254082.2638446017,1.6329055378406787,2792.2232510802814,89.53438801975368,17.08,3,0.07359059536298229
Core50_Dip50_20,DailyDrop_1.50,FinalOOS,20,0.5,25,250000.0,253988.84226875805,1.5955369075032255,2791.1965997419466,89.56732034680508,17.08,3,0.036795297681480044
Core75_Dip25_20,DailyDrop_1.50,FinalOOS,20,0.75,25,250000.0,253942.13148083625,1.57685259233451,2790.6832740727796,89.5837955968199,17.08,3,0.018397648840751124
WaitAll_5,ThreeDayDrop_1.50,FinalOOS,5,0.0,25,250000.0,253689.38486027735,1.4757539441109468,2787.9057288011104,89.67304647977035,4.36,5,-0.08114988134673151
Core50_Dip50_5,ThreeDayDrop_1.50,FinalOOS,5,0.5,25,250000.0,253792.40277659585,1.5169611106383485,2789.037838602361,89.63664692526355,4.36,5,-0.04057494067338796
Core75_Dip25_5,ThreeDayDrop_1.50,FinalOOS,5,0.75,25,250000.0,253843.9117347551,1.537564693902027,2789.603893502986,89.61845822708105,4.36,5,-0.020287470336710633
WaitAll_10,ThreeDayDrop_1.50,FinalOOS,10,0.0,25,250000.0,252972.0722660299,1.188828906411965,2780.022860970653,89.92731804828101,7.88,9,-0.3636727375250004
Core50_Dip50_10,ThreeDayDrop_1.50,FinalOOS,10,0.5,25,250000.0,253433.74647947223,1.373498591788902,2785.096404687133,89.76349959709349,7.88,9,-0.181836368762478
Core75_Dip25_10,ThreeDayDrop_1.50,FinalOOS,10,0.75,25,250000.0,253664.58358619327,1.4658334344773039,2787.633176545372,89.68181398594822,7.88,9,-0.0909181843812612
WaitAll_15,ThreeDayDrop_1.50,FinalOOS,15,0.0,25,250000.0,253236.24254791156,1.29449701916462,2782.9259459485384,89.83350791779314,10.84,10,-0.2596258503615001
Core50_Dip50_15,ThreeDayDrop_1.50,FinalOOS,15,0.5,25,250000.0,253565.83162041297,1.426332648165185,2786.547947176075,89.71674083460626,10.84,10,-0.12981292518076115
Core75_Dip25_15,ThreeDayDrop_1.50,FinalOOS,15,0.75,25,250000.0,253730.6261566637,1.4922504626654787,2788.3589477898436,89.6584710509238,10.84,10,-0.06490646259037502
WaitAll_20,ThreeDayDrop_1.50,FinalOOS,20,0.0,25,250000.0,253591.40727207894,1.4365629088315846,2786.829009412229,89.7076925622816,12.92,12,-0.11973962350554368
Core50_Dip50_20,ThreeDayDrop_1.50,FinalOOS,20,0.5,25,250000.0,253743.4139824966,1.4973655929986451,2788.4994789079196,89.65395256157957,12.92,12,-0.059869811752799595
Core75_Dip25_20,ThreeDayDrop_1.50,FinalOOS,20,0.75,25,250000.0,253819.41733770556,1.527766935082231,2789.3347136557663,89.62710669898208,12.92,12,-0.029934905876383144
WaitAll_5,ThreeDayDrop_2.00,FinalOOS,5,0.0,25,250000.0,254034.74336133464,1.6138973445338545,2791.7010273080546,89.55113658466027,4.92,2,0.054874037523000574
Core50_Dip50_5,ThreeDayDrop_2.00,FinalOOS,5,0.5,25,250000.0,253965.0820271245,1.5860328108497912,2790.935487855833,89.57570000733527,4.92,2,0.027437018761489185
Core75_Dip25_5,ThreeDayDrop_2.00,FinalOOS,5,0.75,25,250000.0,253930.25136001938,1.5721005440077596,2790.5527181297216,89.58798677258262,4.92,2,0.013718509380700183
WaitAll_10,ThreeDayDrop_2.00,FinalOOS,10,0.0,25,250000.0,253587.80531323567,1.4351221252942636,2786.7894258809765,89.70896676951776,9.0,7,-0.12115830165003727
Core50_Dip50_10,ThreeDayDrop_2.00,FinalOOS,10,0.5,25,250000.0,253741.61300307512,1.4966452012300513,2788.479687142295,89.6545888975818,9.0,7,-0.06057915082499088
Core75_Dip25_10,ThreeDayDrop_2.00,FinalOOS,10,0.75,25,250000.0,253818.51684799467,1.5274067391978674,2789.3248177729524,89.62742467533937,9.0,7,-0.030289575412534298
WaitAll_15,ThreeDayDrop_2.00,FinalOOS,15,0.0,25,250000.0,253292.4837842371,1.3169935136948308,2783.544005963281,89.81356122425818,12.4,8,-0.23747451097457795
Core50_Dip50_15,ThreeDayDrop_2.00,FinalOOS,15,0.5,25,250000.0,253593.9522385758,1.4375808954303126,2786.856977183447,89.70679229210533,12.4,8,-0.11873725548727787
Core75_Dip25_15,ThreeDayDrop_2.00,FinalOOS,15,0.75,25,250000.0,253744.68646574506,1.4978745862980203,2788.513462793529,89.65350296338549,12.4,8,-0.05936862774366114
WaitAll_20,ThreeDayDrop_2.00,FinalOOS,20,0.0,25,250000.0,253641.12446241942,1.4564497849677727,2787.375373777638,89.69010860606953,14.96,8,-0.10015786413201111
Core50_Dip50_20,ThreeDayDrop_2.00,FinalOOS,20,0.5,25,250000.0,253768.27257766688,1.5073090310667503,2788.7726610906243,89.64517025286342,14.96,8,-0.05007893206603331
Core75_Dip25_20,ThreeDayDrop_2.00,FinalOOS,20,0.75,25,250000.0,253831.84663529065,1.5327386541162724,2789.471304747118,89.62271795897321,14.96,8,-0.025039466033016655
WaitAll_5,ThreeDayDrop_2.50,FinalOOS,5,0.0,25,250000.0,254034.74336133464,1.6138973445338545,2791.7010273080546,89.55113658466027,4.92,2,0.054874037523000574
Core50_Dip50_5,ThreeDayDrop_2.50,FinalOOS,5,0.5,25,250000.0,253965.0820271245,1.5860328108497912,2790.935487855833,89.57570000733527,4.92,2,0.027437018761489185
Core75_Dip25_5,ThreeDayDrop_2.50,FinalOOS,5,0.75,25,250000.0,253930.25136001938,1.5721005440077596,2790.5527181297216,89.58798677258262,4.92,2,0.013718509380700183
WaitAll_10,ThreeDayDrop_2.50,FinalOOS,10,0.0,25,250000.0,253485.41676288578,1.3941667051543094,2785.6642324628865,89.74520227047168,9.24,4,-0.16148535838483857
Core50_Dip50_10,ThreeDayDrop_2.50,FinalOOS,10,0.5,25,250000.0,253690.41872790022,1.4761674911600853,2787.9170904332505,89.6726810341226,9.24,4,-0.08074267919238043
Core75_Dip25_10,ThreeDayDrop_2.50,FinalOOS,10,0.75,25,250000.0,253792.9197104072,1.5171678841628733,2789.04351941843,89.63646435037695,9.24,4,-0.04037133959623462
WaitAll_15,ThreeDayDrop_2.50,FinalOOS,15,0.0,25,250000.0,253282.45294516606,1.3129811780664191,2783.43377260162,89.81711814408646,13.24,5,-0.241425286866348
Core50_Dip50_15,ThreeDayDrop_2.50,FinalOOS,15,0.5,25,250000.0,253588.93681904027,1.4355747276161068,2786.8018605026164,89.70856649094924,13.24,5,-0.1207126434331629
Core75_Dip25_15,ThreeDayDrop_2.50,FinalOOS,15,0.75,25,250000.0,253742.17875597728,1.4968715023909063,2788.4859044531136,89.65438900041016,13.24,5,-0.060356321716603656
WaitAll_20,ThreeDayDrop_2.50,FinalOOS,20,0.0,25,250000.0,254026.86155720602,1.6107446228823985,2791.614410649279,89.55391512750306,16.2,5,0.05176968687850003
Core50_Dip50_20,ThreeDayDrop_2.50,FinalOOS,20,0.5,25,250000.0,253961.14112506018,1.5844564500240743,2790.892179526445,89.57709001944306,16.2,5,0.025884843439238914
Core75_Dip25_20,ThreeDayDrop_2.50,FinalOOS,20,0.75,25,250000.0,253928.28090898728,1.5713123635949122,2790.5310639650284,89.5886819639192,16.2,5,0.012942421719608355
WaitAll_5,FiveDayDrop_2.00,FinalOOS,5,0.0,25,250000.0,253957.98321216097,1.5831932848643815,2790.857475813999,89.57820389129095,4.52,4,0.024641058541252647
Core50_Dip50_5,FiveDayDrop_2.00,FinalOOS,5,0.5,25,250000.0,253926.7019525377,1.570680781015077,2790.5137121088055,89.58923904053269,4.52,4,0.012320529270626324
Core75_Dip25_5,FiveDayDrop_2.00,FinalOOS,5,0.75,25,250000.0,253911.06132272596,1.5644245290903802,2790.3418302562077,89.59475763478238,4.52,4,0.006160264635268753
WaitAll_10,FiveDayDrop_2.00,FinalOOS,10,0.0,25,250000.0,253260.5956391024,1.304238255640966,2783.1935729226916,89.82486968646943,8.2,7,-0.25003406996452204
Core50_Dip50_10,FiveDayDrop_2.00,FinalOOS,10,0.5,25,250000.0,253578.00816600848,1.4312032664034025,2786.6817606631525,89.71243273236445,8.2,7,-0.12501703498223327
Core75_Dip25_10,FiveDayDrop_2.00,FinalOOS,10,0.75,25,250000.0,253736.71442946137,1.494685771784554,2788.4258545333814,89.6563197452619,8.2,7,-0.06250851749115549
WaitAll_15,FiveDayDrop_2.00,FinalOOS,15,0.0,25,250000.0,253263.4465051249,1.3053786020499558,2783.2249023601476,89.82385857068267,11.6,8,-0.24891121945593842
Core50_Dip50_15,FiveDayDrop_2.00,FinalOOS,15,0.5,25,250000.0,253579.4335990197,1.4317734396078752,2786.6974253818803,89.71192843648635,11.6,8,-0.1244556097279581
Core75_Dip25_15,FiveDayDrop_2.00,FinalOOS,15,0.75,25,250000.0,253737.42714596703,1.4949708583868127,2788.4336868927458,89.65606791194098,11.6,8,-0.062227804863990155
WaitAll_20,FiveDayDrop_2.00,FinalOOS,20,0.0,25,250000.0,253609.99349692155,1.443997398768615,2787.03326172158,89.70111818671742,14.16,8,-0.11241919811467715
Core50_Dip50_20,FiveDayDrop_2.00,FinalOOS,20,0.5,25,250000.0,253752.70709491795,1.5010828379671715,2788.6016050625954,89.65066919065633,14.16,8,-0.05620959905736633
Core75_Dip25_20,FiveDayDrop_2.00,FinalOOS,20,0.75,25,250000.0,253824.06389391617,1.5296255575664608,2789.3857767331037,89.62546596648855,14.16,8,-0.028104799528683166
WaitAll_5,FiveDayDrop_2.50,FinalOOS,5,0.0,25,250000.0,254282.4894519588,1.7129957807835217,2794.423619527353,89.46388738379073,4.68,3,0.1524520442267141
Core50_Dip50_5,FiveDayDrop_2.50,FinalOOS,5,0.5,25,250000.0,254088.95507243657,1.6355820289746248,2792.296783965482,89.53203020381034,4.68,3,0.07622602211334595
Core75_Dip25_5,FiveDayDrop_2.50,FinalOOS,5,0.75,25,250000.0,253992.18788267544,1.5968751530701653,2791.2333661845464,89.56614055589894,4.68,3,0.03811301105665077
WaitAll_10,FiveDayDrop_2.50,FinalOOS,10,0.0,25,250000.0,253955.9662045366,1.582386481814635,2790.8353100181616,89.57891535289953,8.72,5,0.02384663396328701
Core50_Dip50_10,FiveDayDrop_2.50,FinalOOS,10,0.5,25,250000.0,253925.69344872562,1.570277379490248,2790.502629210888,89.58959485757454,8.72,5,0.011923316981676813
Core75_Dip25_10,FiveDayDrop_2.50,FinalOOS,10,0.75,25,250000.0,253910.55707081992,1.5642228283279769,2790.336288807249,89.59493556486859,8.72,5,0.0059616584908051
WaitAll_15,FiveDayDrop_2.50,FinalOOS,15,0.0,25,250000.0,254080.99016999488,1.6323960679979432,2792.209254102304,89.53483684387224,12.52,6,0.07308894212192385
Core50_Dip50_15,FiveDayDrop_2.50,FinalOOS,15,0.5,25,250000.0,253988.20543145467,1.5952821725818689,2791.1896012529583,89.56754492341746,12.52,6,0.036544471060961925
Core75_Dip25_15,FiveDayDrop_2.50,FinalOOS,15,0.75,25,250000.0,253941.81306218452,1.5767252248737984,2790.6797748282847,89.58390792629832,12.52,6,0.018272235530458758
WaitAll_20,FiveDayDrop_2.50,FinalOOS,20,0.0,25,250000.0,254686.609627813,1.8746438511252128,2798.8646762708527,89.3219318960053,15.32,6,0.31162000982110083
Core50_Dip50_20,FiveDayDrop_2.50,FinalOOS,20,0.5,25,250000.0,254291.01516036366,1.7164060641454704,2794.517312337232,89.4608878951296,15.32,6,0.1558100049105393
Core75_Dip25_20,FiveDayDrop_2.50,FinalOOS,20,0.75,25,250000.0,254093.21792663904,1.6372871706556102,2792.343630370422,89.53052814879948,15.32,6,0.07790500245525855
WaitAll_5,FiveDayDrop_3.00,FinalOOS,5,0.0,25,250000.0,254034.74336133464,1.6138973445338545,2791.7010273080546,89.55113658466027,4.92,2,0.054874037523000574
Core50_Dip50_5,FiveDayDrop_3.00,FinalOOS,5,0.5,25,250000.0,253965.0820271245,1.5860328108497912,2790.935487855833,89.57570000733527,4.92,2,0.027437018761489185
Core75_Dip25_5,FiveDayDrop_3.00,FinalOOS,5,0.75,25,250000.0,253930.25136001938,1.5721005440077596,2790.5527181297216,89.58798677258262,4.92,2,0.013718509380700183
WaitAll_10,FiveDayDrop_3.00,FinalOOS,10,0.0,25,250000.0,253362.06995925217,1.344827983700858,2784.308719457607,89.78889382952508,9.32,2,-0.2100670946355354
Core50_Dip50_10,FiveDayDrop_3.00,FinalOOS,10,0.5,25,250000.0,253628.74532608342,1.4514981304333707,2787.239333930611,89.69448620956632,9.32,2,-0.1050335473177122
Core75_Dip25_10,FiveDayDrop_3.00,FinalOOS,10,0.75,25,250000.0,253762.08300949883,1.5048332037995271,2788.7046411671104,89.64735680841828,9.32,2,-0.052516773658894955
WaitAll_15,FiveDayDrop_3.00,FinalOOS,15,0.0,25,250000.0,253369.57031489493,1.3478281259579727,2784.391144208946,89.78623585984208,13.72,2,-0.20711298241787857
Core50_Dip50_15,FiveDayDrop_3.00,FinalOOS,15,0.5,25,250000.0,253632.49550390468,1.4529982015618614,2787.280546306279,89.69315999830067,13.72,2,-0.10355649120893373
Core75_Dip25_15,FiveDayDrop_3.00,FinalOOS,15,0.75,25,250000.0,253763.95809840955,1.505583239363828,2788.7252473549456,89.64669439455191,13.72,2,-0.05177824560447242
WaitAll_20,FiveDayDrop_3.00,FinalOOS,20,0.0,25,250000.0,254244.14575062052,1.697658300248217,2794.0022435021665,89.47737983439674,17.24,2,0.13734988081091082
Core50_Dip50_20,FiveDayDrop_3.00,FinalOOS,20,0.5,25,250000.0,254069.78322176743,1.6279132887069725,2792.0860959528886,89.53878620088881,17.24,2,0.0686749404054332
Core75_Dip25_20,FiveDayDrop_3.00,FinalOOS,20,0.75,25,250000.0,253982.60195734093,1.5930407829363613,2791.1280221782504,89.56952100136745,17.24,2,0.0343374702027166
WaitAll_5,TwentyDayDD_2,FinalOOS,5,0.0,25,250000.0,254177.62637108646,1.6710505484345939,2793.2712323903634,89.50079645006782,3.4,11,0.11115036159448088
Core50_Dip50_5,TwentyDayDD_2,FinalOOS,5,0.5,25,250000.0,254036.52353200037,1.6146094128001387,2791.720590396987,89.55050905164174,3.4,11,0.05557518079721824
Core75_Dip25_5,TwentyDayDD_2,FinalOOS,5,0.75,25,250000.0,253965.97211245738,1.5863888449829444,2790.9452694002994,89.57538606757359,3.4,11,0.02778759039860912
WaitAll_10,TwentyDayDD_2,FinalOOS,10,0.0,25,250000.0,253547.66610136098,1.419066440544392,2786.348318190181,89.72316862465446,5.76,14,-0.1369676501468131
Core50_Dip50_10,TwentyDayDD_2,FinalOOS,10,0.5,25,250000.0,253721.5433971377,1.4886173588550822,2788.2591332968964,89.66168065749137,5.76,14,-0.06848382507341766
Core75_Dip25_10,TwentyDayDD_2,FinalOOS,10,0.75,25,250000.0,253808.48204502606,1.5233928180104161,2789.2145408502543,89.6309682667117,5.76,14,-0.03424191253670328
WaitAll_15,TwentyDayDD_2,FinalOOS,15,0.0,25,250000.0,253818.09944267292,1.527239777069167,2789.320230719819,89.62757206815381,7.68,16,-0.030453975904920494
Core50_Dip50_15,TwentyDayDD_2,FinalOOS,15,0.5,25,250000.0,253856.76006779366,1.5427040271174697,2789.7450895617153,89.61392241012113,7.68,16,-0.015226987952465798
Core75_Dip25_15,TwentyDayDD_2,FinalOOS,15,0.75,25,250000.0,253876.09038035406,1.550436152141632,2789.9575189826637,89.60709914004732,7.68,16,-0.007613493976232899
WaitAll_20,TwentyDayDD_2,FinalOOS,20,0.0,25,250000.0,254046.2903832467,1.618516153298688,2791.827922678773,89.54706626765297,9.2,17,0.05942198166493107
Core50_Dip50_20,TwentyDayDD_2,FinalOOS,20,0.5,25,250000.0,253970.85553808048,1.5883422152321858,2790.9989355411917,89.573663685946,9.2,17,0.02971099083244333
Core75_Dip25_20,TwentyDayDD_2,FinalOOS,20,0.75,25,250000.0,253933.1381154975,1.5732552461990013,2790.5844419724026,89.58696832097954,9.2,17,0.014855495416243869
WaitAll_5,TwentyDayDD_3,FinalOOS,5,0.0,25,250000.0,254484.23291390543,1.7936931655621713,2796.6406683550717,89.3929645051772,4.44,5,0.23191131978042012
Core50_Dip50_5,TwentyDayDD_3,FinalOOS,5,0.5,25,250000.0,254189.82680340993,1.675930721363983,2793.405308379342,89.49650065104345,4.44,5,0.11595565989022116
Core75_Dip25_5,TwentyDayDD_3,FinalOOS,5,0.75,25,250000.0,254042.6237481621,1.6170494992648443,2791.787628391476,89.54835871381832,4.44,5,0.057977829945077275
WaitAll_10,TwentyDayDD_3,FinalOOS,10,0.0,25,250000.0,254109.05259920322,1.6436210396812978,2792.5176446453183,89.52494910081504,8.16,6,0.08414169334198807
Core50_Dip50_10,TwentyDayDD_3,FinalOOS,10,0.5,25,250000.0,254002.236646059,1.6008946584235906,2791.343796524467,89.56259716602368,8.16,6,0.04207084667107175
Core75_Dip25_10,TwentyDayDD_3,FinalOOS,10,0.75,25,250000.0,253948.8286694866,1.579531467794637,2790.756872464038,89.58143307527463,8.16,6,0.021035423335491465
WaitAll_15,TwentyDayDD_3,FinalOOS,15,0.0,25,250000.0,254144.05364813775,1.6576214592550986,2792.9022867732983,89.51261960862603,11.64,9,0.09792730981312836
Core50_Dip50_15,TwentyDayDD_3,FinalOOS,15,0.5,25,250000.0,254019.73717052612,1.6078948682104466,2791.5361175884555,89.55642680918251,11.64,9,0.048963654906586385
Core75_Dip25_15,TwentyDayDD_3,FinalOOS,15,0.75,25,250000.0,253957.57893172026,1.5830315726881095,2790.8530329960336,89.57834649272816,11.64,9,0.024481827453270988
WaitAll_20,TwentyDayDD_3,FinalOOS,20,0.0,25,250000.0,254691.9445566792,1.8767778226716825,2798.923304182135,89.32006090572452,14.16,9,0.31372124065529583
Core50_Dip50_20,TwentyDayDD_3,FinalOOS,20,0.5,25,250000.0,254293.6826247968,1.7174730499187163,2794.5466262928735,89.4599494772572,14.16,9,0.15686062032764791
Core75_Dip25_20,TwentyDayDD_3,FinalOOS,20,0.75,25,250000.0,254094.55165885563,1.6378206635422554,2792.358287348243,89.53005820661072,14.16,9,0.07843031016381286
WaitAll_5,TwentyDayDD_4,FinalOOS,5,0.0,25,250000.0,254536.42931235084,1.8145717249403281,2797.2142778434186,89.37463317709921,4.6,5,0.25246954737780936
Core50_Dip50_5,TwentyDayDD_4,FinalOOS,5,0.5,25,250000.0,254215.9250026326,1.6863700010530502,2793.692113123515,89.48731280215594,4.6,5,0.12623477368889358
Core75_Dip25_5,TwentyDayDD_4,FinalOOS,5,0.75,25,250000.0,254055.67284777344,1.6222691391093669,2791.931030763563,89.543759228045,4.6,5,0.06311738684441348
WaitAll_10,TwentyDayDD_4,FinalOOS,10,0.0,25,250000.0,254125.67820369577,1.6502712814782994,2792.7003508237226,89.51909213112,8.36,6,0.0906899030131969
Core50_Dip50_10,TwentyDayDD_4,FinalOOS,10,0.5,25,250000.0,254010.54944830522,1.6042197793220803,2791.4351496136687,89.55966612177959,8.36,6,0.04534495150665396
Core75_Dip25_10,TwentyDayDD_4,FinalOOS,10,0.75,25,250000.0,253952.9850706097,1.5811940282438819,2790.802549008639,89.57996691267395,8.36,6,0.02267247575327147
