Symbol,SpecId,Family,Parameters,Trades,WinRate,ProfitFactor,Expectancy,MaxDrawdown,DevelopmentScore
LT,23,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.25, ""target_r"": 2.0}",2,0.0,0.0,-0.0074664800544538825,-0.00714061189709736,-inf
LT,24,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.25, ""target_r"": 1.5}",19,0.3157894736842105,0.5515967594414111,-0.0015114620905743766,-0.049535130298301255,-inf
LT,25,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.25, ""target_r"": 2.0}",19,0.3157894736842105,0.6950219725291898,-0.0010280093569485487,-0.04643090476809153,-inf
LT,26,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.25, ""target_r"": 1.5}",8,0.25,0.2170093869876225,-0.003499282312312418,-0.030745977797688284,-inf
LT,27,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.25, ""target_r"": 2.0}",8,0.25,0.2170093869876225,-0.003499282312312418,-0.030745977797688284,-inf
LT,28,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.25, ""target_r"": 1.5}",0,,,,,-inf
LT,29,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.25, ""target_r"": 2.0}",0,,,,,-inf
LT,30,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.25, ""target_r"": 1.5}",9,0.3333333333333333,0.6701353320152529,-0.0008633610130210658,-0.008932166301969358,-inf
LT,31,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.25, ""target_r"": 2.0}",9,0.3333333333333333,0.8168152239873802,-0.0004794529670440651,-0.008932166301969358,-inf
LT,32,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.25, ""target_r"": 1.5}",3,0.3333333333333333,0.565707280401698,-0.0008723316552433257,-0.0013870396992149425,-inf
LT,33,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.25, ""target_r"": 2.0}",3,0.3333333333333333,0.565707280401698,-0.0008723316552433257,-0.0013870396992149425,-inf
LT,34,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.25, ""target_r"": 1.5}",0,,,,,-inf
LT,35,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.25, ""target_r"": 2.0}",0,,,,,-inf
LT,36,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.35, ""target_r"": 1.5}",7,0.2857142857142857,0.4346676893919704,-0.0021925751600716838,-0.011317497842842639,-inf
